IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost
1,6/15/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,RED,AUTO,81431,AMERICAN,MEDIUM SUV,GM,5378,6941,8643,10551,5378,,8643,10551,19619,7750,0,2452
0,07-06-2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,95185,AMERICAN,MEDIUM SUV,GM,8078,9830,12958,14440,7983,9770,12348,14040,52117,8705,0,2351
0,08-10-2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,92591,AMERICAN,MEDIUM SUV,GM,,,10470,,5919,7214,10111,11507,52117,7950,0,2351
0,8/31/2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BROWN,AUTO,67152,TOP LINE ASIAN,MEDIUM,OTHER,10578,12073,14118,16114,10369,12172,14541,,52117,10470,0,630
0,9/21/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,84343,TOP LINE ASIAN,MEDIUM,OTHER,7507,9091,11509,12730,6963,8620,10577,,52117,7295,0,723
0,10/19/2010,ADESA,2005,5,NISSAN,ALTIMA,SE,4D SEDAN SE,SILVER,AUTO,47262,TOP LINE ASIAN,MEDIUM,OTHER,6991,8574,,12326,6229,7810,,11953,52117,9010,0,553
0,10/19/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,MAROON,AUTO,87109,AMERICAN,MEDIUM SUV,GM,7037,,11548,12801,6758,8258,11312,12965,52117,8510,0,2152
0,10/19/2010,ADESA,2002,8,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,80671,AMERICAN,MEDIUM SUV,GM,4229,5797,7522,9133,4377,5951,7416,9521,52117,7195,0,2452
0,10/26/2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREY,AUTO,98030,AMERICAN,MEDIUM SUV,GM,5179,6637,9161,10739,4844,6132,8339,9670,52117,6895,0,2651
0,10/26/2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,86530,AMERICAN,MEDIUM,CHRYSLER,6657,7881,10401,11173,,8075,10292,11311,52117,6535,0,983
0,10/26/2010,ADESA,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,88195,AMERICAN,MEDIUM SUV,GM,9128,11315,13553,15517,9123,,13336,16295,52117,7665,0,2152
0,11-02-2010,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,78499,AMERICAN,MEDIUM,CHRYSLER,7424,8533,11252,,7215,8393,10760,11854,52117,6635,0,920
0,11-02-2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,97385,TOP LINE ASIAN,MEDIUM,OTHER,9950,11307,14351,15562,10260,11913,13737,15254,52117,8860,0,765
0,11-09-2010,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,85989,TOP LINE ASIAN,MEDIUM,OTHER,,11190,13584,,10260,11913,13737,15254,52117,9110,0,723
0,08-12-2009,OTHER,2007,2,SATURN,ION 2.2L I4 EFI / SF,2,4D SEDAN LEVEL 2,SILVER,AUTO,68700,AMERICAN,MEDIUM,GM,,8073,7994,9219,6817,7969,7862,9107,19638,5300,0,728
0,08-12-2009,OTHER,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,RED,AUTO,77189,AMERICAN,MEDIUM,CHRYSLER,4540,5694,5403,6650,4739,6141,5618,7132,19638,5800,0,1155
0,09-09-2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,SILVER,AUTO,43815,AMERICAN,MEDIUM,GM,,8058,7989,9203,6738,8049,10094,11551,19638,7000,0,764
0,11-11-2009,OTHER,2005,4,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,74620,AMERICAN,MEDIUM,GM,5223,6540,6141,7563,5150,6414,,10046,5546,5300,0,1272
0,12-09-2009,OTHER,2005,4,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,GOLD,AUTO,87911,AMERICAN,COMPACT,GM,2420,3590,5192,6815,3517,4338,6554,7331,18880,3700,0,1243
0,1/20/2010,OTHER,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLACK,AUTO,79802,AMERICAN,MEDIUM SUV,GM,7174,8948,12406,13573,8322,9877,12499,14318,19638,7700,0,1974
0,3/31/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GOLD,AUTO,84795,TOP LINE ASIAN,MEDIUM,OTHER,6983,8440,10053,11564,6210,7693,9857,11602,19638,8400,0,723
0,4/14/2010,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN,WHITE,AUTO,75288,AMERICAN,MEDIUM,GM,0,,0,0,0,0,0,0,18880,6330,0,1272
0,5/26/2010,OTHER,2004,6,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,RED,AUTO,92449,AMERICAN,MEDIUM,GM,5459,6862,8828,10068,4804,6059,8054,9239,18111,6400,0,1485
0,12/17/2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON,GOLD,AUTO,79933,AMERICAN,MEDIUM,CHRYSLER,6352,7606,9983,11016,5614,6887,9410,10394,1141,7225,1,920
0,12/17/2010,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,SILVER,AUTO,89040,AMERICAN,MEDIUM,GM,5640,6952,9035,11137,5987,,9681,10891,1141,6625,1,1373
0,02-03-2009,OTHER,2006,3,CHEVROLET,AVEO 1.6L I4 EFI / M,LT,4D SEDAN LT,SILVER,AUTO,46027,AMERICAN,COMPACT,GM,5285,6686,6208,,5656,6780,6608,7822,20833,5055,0,623
0,03-10-2009,OTHER,2004,5,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE,RED,AUTO,71265,AMERICAN,MEDIUM,GM,4282,5281,5125,6203,3977,5156,4795,6068,20207,4855,0,1506
0,7/28/2009,OTHER,2002,7,PONTIAC,GRAND AM 4C 2.2L I4,SE,4D SEDAN SE1,RED,AUTO,55660,AMERICAN,MEDIUM,GM,2244,3332,2924,4099,2103,3101,2771,3849,20207,4155,0,1469
0,9/29/2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BROWN,AUTO,74659,AMERICAN,MEDIUM,GM,6849,7977,7897,9115,6662,8046,7695,9190,17212,6965,0,1038
0,10/27/2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,WHITE,AUTO,61268,AMERICAN,MEDIUM,GM,6617,7993,7646,9132,,7646,9907,11952,17212,6965,0,923
0,01-05-2010,OTHER,2004,6,NISSAN,ALTIMA,SE,4D SEDAN SE,GREY,AUTO,84573,TOP LINE ASIAN,MEDIUM,OTHER,5954,7209,9933,11795,5932,7256,9329,10919,25100,6465,0,723
0,02-02-2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN S,GREY,AUTO,88764,TOP LINE ASIAN,MEDIUM,OTHER,7776,9458,12215,13843,8586,10348,11971,13874,20207,7465,0,723
0,3/23/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,83053,TOP LINE ASIAN,MEDIUM,OTHER,,8443,9833,12001,5524,6929,9244,11089,22808,7965,0,723
0,3/30/2010,OTHER,2002,8,NISSAN,ALTIMA,SE,4D SEDAN SE,GREY,AUTO,74677,TOP LINE ASIAN,MEDIUM,OTHER,5086,6186,8036,9834,4248,5206,7425,8882,22808,7165,0,986
0,10/15/2009,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,SILVER,AUTO,41441,AMERICAN,MEDIUM,GM,5802,6940,6766,7995,4913,5753,9178,9884,16044,6385,0,764
1,10/21/2009,ADESA,2007,2,PONTIAC,G5 4C 2.2L I4 MPI,Bas,2D COUPE,SILVER,AUTO,50390,AMERICAN,COMPACT,GM,7391,8342,8482,9509,7391,8342,8482,9509,19619,6485,0,671
0,11-04-2009,ADESA,2006,3,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,WHITE,AUTO,75064,AMERICAN,MEDIUM,GM,6293,7854,7296,8982,5876,7381,9760,12260,20928,5775,0,1272
0,11-04-2009,ADESA,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GREY,AUTO,76217,AMERICAN,MEDIUM SUV,GM,6554,8177,7578,9331,6422,8032,10337,12125,20928,7295,0,1974
0,12-09-2009,ADESA,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,BLUE,AUTO,80324,AMERICAN,MEDIUM SUV,GM,6506,8095,,12003,6428,7856,10399,11978,19619,7300,0,2152
1,12-09-2009,ADESA,2005,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLUE,AUTO,84827,TOP LINE ASIAN,MEDIUM,OTHER,6073,7284,9791,11404,5753,7007,9077,10915,19619,7400,0,723
0,1/13/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,77620,TOP LINE ASIAN,MEDIUM,OTHER,7953,9781,11180,13591,7466,9358,11914,13746,21973,8060,0,686
0,1/13/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,SILVER,AUTO,62498,AMERICAN,MEDIUM SUV,GM,7239,9156,12460,14229,8306,9951,12493,,21973,7810,0,1703
0,1/20/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,GREEN,AUTO,77020,AMERICAN,MEDIUM SUV,GM,6197,7494,10011,11894,7130,8778,10827,12613,20928,7210,0,1974
1,1/20/2010,ADESA,2005,5,ISUZU,ASCENDER 2WD 6C,Lux,SPORT UTILITY,GOLD,AUTO,52933,OTHER ASIAN,MEDIUM SUV,OTHER,6328,7492,9861,10821,6060,,9534,10441,20928,6960,0,920
0,02-03-2010,ADESA,2003,7,HONDA,ELEMENT 4WD,EX,4D SPORT UTILITY EX,GREY,AUTO,61123,TOP LINE ASIAN,SMALL SUV,OTHER,6632,8026,10008,11469,,8722,,11844,19619,8420,0,930
0,02-03-2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,MAROON,AUTO,76418,AMERICAN,MEDIUM SUV,GM,7834,9783,12398,,8220,10147,12532,14338,19619,7310,0,1974
0,02-03-2010,ADESA,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,83443,AMERICAN,MEDIUM SUV,GM,5441,6855,9199,10396,6300,7441,9470,11014,19619,6400,0,2452
0,11/17/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,97942,AMERICAN,MEDIUM SUV,GM,6089,7570,10171,11921,5760,7373,9860,11627,52117,6610,0,2351
0,12-01-2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,96054,TOP LINE ASIAN,MEDIUM,OTHER,5896,7272,10292,11121,7866,9178,11205,13045,52117,6650,0,765
0,02-10-2009,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GREEN,AUTO,66935,AMERICAN,MEDIUM,GM,6641,7920,7672,9054,6786,8023,7829,9165,22916,5500,0,923
0,2/24/2009,ADESA,2006,3,SATURN,ION 2.2L I4 EFI / SF,2,4D SEDAN LEVEL 2,WHITE,AUTO,54584,AMERICAN,MEDIUM,GM,5977,7128,6955,8198,5792,6916,6755,7969,22916,5900,0,671
0,03-10-2009,ADESA,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,53246,AMERICAN,MEDIUM,CHRYSLER,5050,5940,5954,6915,4960,,5857,6854,22916,5955,0,920
0,4/28/2009,ADESA,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GREEN,AUTO,56786,AMERICAN,MEDIUM,CHRYSLER,4297,5635,5141,6586,4297,5635,5141,6586,22916,5305,0,920
1,7/13/2010,ADESA,2005,5,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,YELLOW,AUTO,90682,AMERICAN,COMPACT,GM,3054,4197,6122,7035,3047,4046,6027,7191,22916,5530,0,1341
0,7/13/2010,ADESA,2008,2,DODGE,CALIBER,SE,4D WAGON SE,WHITE,MANUAL,74260,AMERICAN,MEDIUM,CHRYSLER,7818,8866,11536,12519,7800,9041,11066,12431,22916,6735,0,920
0,7/27/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREY,AUTO,97898,AMERICAN,MEDIUM SUV,GM,7788,9565,12163,13846,7503,9195,11869,14098,1231,7835,1,2351
0,9/21/2010,ADESA,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,70027,TOP LINE ASIAN,MEDIUM,OTHER,,13697,16426,17521,12785,14200,16781,18133,1235,10450,1,686
0,9/21/2010,ADESA,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,70137,AMERICAN,MEDIUM,GM,5047,6396,8750,9738,4893,6140,8280,9517,1231,7035,1,1272
0,10-12-2010,ADESA,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,73546,TOP LINE ASIAN,MEDIUM,OTHER,12165,13666,16534,17514,12827,14209,,17519,22916,9945,0,686
1,10/19/2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,RED,AUTO,66533,AMERICAN,MEDIUM,CHRYSLER,6664,7851,10653,11554,6664,,10653,11554,22916,7635,0,825
0,10/19/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,RED,AUTO,72886,TOP LINE ASIAN,MEDIUM,OTHER,6881,8368,10722,11829,6467,7973,9823,11246,22916,8525,0,686
0,12/14/2010,ADESA,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,WHITE,AUTO,83577,AMERICAN,COMPACT,GM,0,0,0,,,3873,,6440,22916,4235,0,1243
0,12/14/2010,ADESA,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,94855,TOP LINE ASIAN,MEDIUM,OTHER,0,0,0,0,6372,7575,9577,10823,22916,6345,0,765
0,12/14/2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,71037,AMERICAN,MEDIUM,CHRYSLER,0,0,0,0,6913,8081,10420,11287,22916,5940,0,920
0,3/16/2010,ADESA,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,BLACK,AUTO,72817,AMERICAN,MEDIUM,GM,5133,6007,8524,9303,5719,7051,9096,10219,52117,6525,0,1272
0,4/13/2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,GOLD,AUTO,75007,AMERICAN,MEDIUM,CHRYSLER,7640,9105,10839,12284,,8465,10628,11844,8172,7265,0,920
0,4/20/2010,ADESA,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,SILVER,AUTO,92650,AMERICAN,COMPACT,GM,2994,3904,5883,6559,2325,3286,5477,6502,52117,4115,0,1341
1,4/20/2010,ADESA,2007,3,DODGE,CALIBER,R/T,4D WAGON R/T,BLACK,AUTO,87260,AMERICAN,MEDIUM,CHRYSLER,9646,10848,12818,14004,9383,10455,12905,13936,52117,7435,0,983
0,5/18/2010,ADESA,2005,5,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,RED,AUTO,76015,AMERICAN,MEDIUM,GM,5018,6243,8302,9638,5215,6534,8475,10069,52117,6995,0,1272
1,5/25/2010,ADESA,2003,7,CHEVROLET,CAVALIER 4C,LS,2D COUPE LS,SILVER,AUTO,94830,AMERICAN,COMPACT,GM,2563,3557,5560,6816,,3014,5048,6044,52117,4780,0,1641
1,11/23/2010,ADESA,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,74121,TOP LINE ASIAN,MEDIUM,OTHER,4302,5082,7501,8759,4307,5408,7387,8526,52117,7495,0,686
0,11/23/2010,ADESA,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,SILVER,AUTO,72946,AMERICAN,COMPACT,GM,2794,3745,5820,,2894,3919,5788,6922,52117,4680,0,1155
0,11/30/2010,ADESA,2005,5,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLACK,AUTO,87119,AMERICAN,MEDIUM SUV,GM,6856,8603,10981,12650,6546,8298,10841,,52117,8605,0,2152
0,12-07-2010,ADESA,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,69936,AMERICAN,MEDIUM,CHRYSLER,6721,7990,10461,11745,6755,8075,10292,,52117,7295,0,825
0,06-10-2009,OTHER,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,WHITE,AUTO,80751,AMERICAN,MEDIUM,GM,3486,5019,4265,5921,3483,5080,4262,5986,18111,4400,0,1243
0,07-07-2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,61673,TOP LINE ASIAN,MEDIUM,OTHER,11029,12848,15293,,10633,12275,13988,16025,8172,10000,0,630
1,7/21/2010,OTHER,2006,4,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L,BLUE,AUTO,87445,AMERICAN,MEDIUM SUV,GM,10267,12511,,16601,9765,12948,14580,16619,19638,8200,0,2152
1,7/21/2010,OTHER,2005,5,NISSAN,ALTIMA,S,4D SEDAN S,GREEN,AUTO,97258,TOP LINE ASIAN,MEDIUM,OTHER,5199,6515,9234,10572,5692,7230,9384,10805,19638,8100,0,765
1,08-11-2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLUE,AUTO,90124,AMERICAN,MEDIUM,CHRYSLER,6562,7848,10216,11556,6444,7529,10162,11246,5546,5500,0,1053
0,09-08-2010,OTHER,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,81278,TOP LINE ASIAN,MEDIUM,OTHER,12478,13970,17001,18173,12179,13709,16543,17542,18111,9200,0,723
0,11-03-2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,76987,AMERICAN,MEDIUM,CHRYSLER,6510,7775,10357,11284,6561,,10074,11362,18880,7600,0,920
1,11-10-2010,OTHER,2003,7,NISSAN,ALTIMA,Bas,4D SEDAN S,SILVER,AUTO,91567,TOP LINE ASIAN,MEDIUM,OTHER,4250,5299,7307,8262,4211,5266,7251,8368,18111,7200,0,1065
0,11/17/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,80560,AMERICAN,MEDIUM,CHRYSLER,6631,7898,10097,11164,6418,7794,,,18111,7600,0,983
0,4/13/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,85995,AMERICAN,MEDIUM,CHRYSLER,7641,,10840,12280,7178,8680,10577,11765,20833,7465,0,983
0,05-11-2010,OTHER,2005,5,NISSAN,ALTIMA,SE,4D SEDAN SE,GREY,AUTO,66495,TOP LINE ASIAN,MEDIUM,OTHER,7652,9551,11363,13730,7307,,11139,13082,20833,8375,0,630
0,5/25/2010,OTHER,2007,3,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,81858,AMERICAN,MEDIUM,CHRYSLER,6967,8049,10580,11621,6591,7936,10246,11648,20833,7165,0,983
0,5/25/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,WHITE,AUTO,68823,AMERICAN,MEDIUM,CHRYSLER,7237,8571,10840,12124,7058,8465,10628,11844,20833,7465,0,825
1,06-09-2010,OTHER,2005,5,NISSAN,QUEST,S,4D WAGON S,GREEN,AUTO,73107,TOP LINE ASIAN,VAN,OTHER,7659,9461,12044,13911,6589,8526,11211,,8655,7265,0,803
0,06-09-2010,OTHER,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,SILVER,AUTO,68878,AMERICAN,MEDIUM,GM,,6238,7944,9192,4276,5511,8138,9107,8655,6665,0,1118
0,6/16/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN S,GREY,AUTO,77536,TOP LINE ASIAN,MEDIUM,OTHER,8194,10091,11572,13020,7481,8987,11385,12983,22808,8495,0,686
0,6/29/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,GREY,AUTO,58962,AMERICAN,MEDIUM,CHRYSLER,7180,8651,10921,12155,,,10912,11939,25100,7165,0,754
0,6/29/2010,OTHER,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,70445,TOP LINE ASIAN,MEDIUM,OTHER,5348,6929,8433,10113,4132,5168,7715,8724,17212,7665,0,686
0,6/29/2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,79255,TOP LINE ASIAN,MEDIUM,OTHER,11107,12804,15649,18040,10679,12409,14540,,17212,9175,0,686
1,6/29/2010,OTHER,2005,5,NISSAN,QUEST,S,4D WAGON S,SILVER,AUTO,81637,TOP LINE ASIAN,VAN,OTHER,7589,9429,11652,13336,7377,8946,11447,13130,17212,7765,0,853
0,7/14/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,71870,TOP LINE ASIAN,MEDIUM,OTHER,7268,8745,10930,12171,,9250,11633,13264,17212,8175,0,686
0,7/14/2010,OTHER,2004,6,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,GREEN,AUTO,86681,AMERICAN,COMPACT,GM,2447,3373,5233,6817,2249,3277,,6161,52492,4755,0,1243
0,7/14/2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BEIGE,AUTO,63016,TOP LINE ASIAN,MEDIUM,OTHER,11011,12742,14690,16890,10643,12160,14205,16230,17212,9875,0,630
0,7/14/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,RED,AUTO,72368,TOP LINE ASIAN,MEDIUM,OTHER,7268,8745,10930,12171,,8726,10740,12216,17212,8175,0,686
0,08-03-2010,OTHER,2003,7,NISSAN,ALTIMA,Bas,4D SEDAN S,BLACK,AUTO,91102,TOP LINE ASIAN,MEDIUM,OTHER,,5404,7537,8778,4052,5222,7430,8470,20833,6665,0,1065
0,8/17/2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREEN,AUTO,85665,TOP LINE ASIAN,MEDIUM,OTHER,7242,8659,10873,12427,7813,9250,11633,13264,20833,6765,0,723
0,8/24/2010,OTHER,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BROWN,AUTO,70272,AMERICAN,MEDIUM,CHRYSLER,6992,8365,10571,11757,6737,,10589,11656,20833,6985,0,920
0,8/31/2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,71050,TOP LINE ASIAN,MEDIUM,OTHER,10572,12085,14110,16130,10253,11624,14031,15719,25100,10075,0,686
0,9/14/2010,OTHER,2006,4,MAZDA,MIATA MX-5,,2D CONVERTIBLE,GREY,MANUAL,80136,OTHER ASIAN,SPORTS,OTHER,10086,11588,14780,15731,10097,11872,14412,,25100,9795,0,1243
0,9/28/2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,80154,TOP LINE ASIAN,MEDIUM,OTHER,10435,12198,14621,,10014,11231,13657,15336,20833,9475,0,723
0,9/28/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,92269,TOP LINE ASIAN,MEDIUM,OTHER,5830,7173,9103,,5224,6548,8353,10196,52598,7865,0,765
0,04-06-2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,ORANGE,AUTO,66837,AMERICAN,MEDIUM,CHRYSLER,7751,9181,11185,12381,7390,8776,11273,12409,10430,7380,1,825
0,05-04-2010,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,70892,AMERICAN,MEDIUM,CHRYSLER,7354,8691,11034,12352,6998,8097,10912,11939,10430,7280,1,920
0,05-04-2010,MANHEIM,2005,5,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,SILVER,AUTO,66206,AMERICAN,COMPACT,GM,3313,4121,6010,7660,3061,4015,5828,6890,10430,5265,1,1020
0,5/18/2010,MANHEIM,2007,3,DODGE,CALIBER,Bas,4D WAGON,BLUE,AUTO,83963,AMERICAN,MEDIUM,CHRYSLER,6947,8149,10679,11755,6465,7501,10321,11190,10430,6665,1,983
0,10-05-2010,MANHEIM,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,BEIGE,AUTO,89509,AMERICAN,MEDIUM,GM,5870,7395,9715,11082,6250,8027,9551,11478,19662,6730,0,1373
0,10-05-2010,MANHEIM,2005,5,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LS,SILVER,AUTO,64834,AMERICAN,MEDIUM,GM,5304,,8932,10092,4745,5903,7703,9038,19662,6630,0,1118
1,10-12-2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN 2.5 S,SILVER,AUTO,69208,TOP LINE ASIAN,MEDIUM,OTHER,7357,8906,11181,12923,6917,8314,10772,11887,20833,6930,0,630
1,11-02-2010,MANHEIM,2004,6,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,MAROON,AUTO,74992,AMERICAN,MEDIUM SUV,GM,5985,7265,10182,11562,5839,7355,9765,11177,20833,8045,0,1974
0,10-05-2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,91518,TOP LINE ASIAN,MEDIUM,OTHER,6110,7538,9727,,5224,6548,8353,10196,52492,7265,0,765
0,10/26/2010,OTHER,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,89183,TOP LINE ASIAN,MEDIUM,OTHER,5871,7450,9650,11421,5160,6369,8104,9760,8655,7265,0,723
0,11-02-2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,74776,TOP LINE ASIAN,MEDIUM,OTHER,6968,8611,10204,11805,6565,7921,10046,,52492,7165,0,686
0,12-07-2010,OTHER,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GOLD,AUTO,93559,TOP LINE ASIAN,MEDIUM,OTHER,6518,7740,10477,11529,6818,8855,10006,12342,52644,7765,0,765
1,12-07-2010,OTHER,2005,5,CHEVROLET,CAVALIER 4C,Bas,2D COUPE,BLACK,AUTO,80303,AMERICAN,COMPACT,GM,3107,4052,5907,6931,2628,3346,4963,6319,52644,3445,0,1243
