ID,Name,Age,Overall,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
200440,B. Bodin,26,69,1200000.0,7000.0,1802.0,Left,1.0,4.0,3.0,High/ Medium,71.0,154.0,69.0,66.0,62.0,62.0,63.0,72.0,62.0,68.0,60.0,73.0,78.0,78.0,81.0,56.0,79.0,67.0,69.0,73.0,62.0,68.0,34.0,38.0,59.0,63.0,67.0,65.0,52.0,48.0,34.0,7.0,6.0,8.0,10.0,8.0
192567,M. Zimmermann,26,69,1100000.0,12000.0,1793.0,Right,1.0,2.0,2.0,Low/ High,70.0,168.0,58.0,46.0,54.0,66.0,55.0,65.0,55.0,29.0,55.0,69.0,74.0,66.0,68.0,69.0,75.0,62.0,69.0,73.0,68.0,62.0,78.0,68.0,39.0,60.0,44.0,66.0,69.0,71.0,69.0,8.0,13.0,11.0,12.0,13.0
221425,K. Nagasawa,26,67,800000.0,5000.0,1773.0,Right,1.0,4.0,3.0,Medium/ Medium,68.0,150.0,63.0,64.0,30.0,68.0,65.0,65.0,65.0,54.0,67.0,69.0,75.0,72.0,75.0,67.0,82.0,59.0,63.0,72.0,55.0,51.0,61.0,52.0,67.0,69.0,49.0,58.0,51.0,61.0,45.0,6.0,6.0,7.0,8.0,10.0
221774,Fernando Karanga,27,69,1200000.0,8000.0,1592.0,Right,1.0,2.0,3.0,Medium/ Low,72.0,161.0,29.0,73.0,77.0,66.0,62.0,64.0,60.0,32.0,54.0,65.0,68.0,59.0,60.0,64.0,35.0,67.0,67.0,70.0,75.0,53.0,70.0,17.0,66.0,50.0,68.0,61.0,33.0,16.0,21.0,8.0,7.0,13.0,12.0,11.0
221671,Lee Jae Sung,25,75,8500000.0,13000.0,1934.0,Left,2.0,4.0,3.0,High/ High,71.0,154.0,65.0,69.0,66.0,78.0,65.0,73.0,65.0,58.0,74.0,74.0,69.0,67.0,76.0,73.0,62.0,69.0,57.0,91.0,69.0,73.0,77.0,67.0,70.0,80.0,44.0,79.0,49.0,54.0,50.0,14.0,7.0,15.0,6.0,8.0
244851,G. Guiffrey,20,60,325000.0,2000.0,1393.0,Left,1.0,3.0,2.0,Low/ High,72.0,163.0,34.0,29.0,58.0,45.0,35.0,33.0,29.0,30.0,42.0,41.0,62.0,62.0,57.0,59.0,63.0,45.0,74.0,61.0,60.0,29.0,53.0,51.0,31.0,28.0,39.0,52.0,59.0,68.0,64.0,11.0,8.0,9.0,10.0,14.0
245415,A. Abdulhameed,24,56,80000.0,1000.0,845.0,Left,1.0,3.0,1.0,Medium/ Medium,68.0,154.0,10.0,9.0,13.0,26.0,6.0,6.0,11.0,11.0,20.0,13.0,34.0,32.0,26.0,48.0,41.0,20.0,55.0,27.0,40.0,5.0,21.0,10.0,4.0,42.0,10.0,34.0,5.0,12.0,11.0,59.0,57.0,51.0,52.0,58.0
206089,C. McGeehan,23,63,550000.0,2000.0,1715.0,Right,1.0,3.0,2.0,High/ Medium,71.0,157.0,45.0,62.0,55.0,60.0,46.0,57.0,44.0,52.0,64.0,60.0,67.0,66.0,71.0,59.0,70.0,61.0,61.0,73.0,70.0,54.0,55.0,50.0,69.0,66.0,64.0,46.0,50.0,60.0,53.0,7.0,12.0,8.0,13.0,11.0
152746,P. Keegan,33,61,150000.0,1000.0,1693.0,Right,1.0,2.0,2.0,Medium/ High,70.0,161.0,56.0,52.0,57.0,62.0,52.0,48.0,26.0,64.0,58.0,62.0,63.0,49.0,66.0,60.0,63.0,62.0,60.0,58.0,66.0,57.0,72.0,63.0,61.0,60.0,52.0,64.0,54.0,64.0,64.0,14.0,14.0,6.0,14.0,14.0
221633,B. Sørmo,21,63,475000.0,1000.0,1629.0,Right,1.0,3.0,2.0,Medium/ Medium,74.0,176.0,54.0,41.0,53.0,61.0,42.0,56.0,44.0,35.0,56.0,57.0,70.0,70.0,65.0,57.0,60.0,53.0,60.0,70.0,71.0,40.0,58.0,61.0,50.0,50.0,47.0,43.0,56.0,66.0,62.0,13.0,10.0,14.0,14.0,13.0
224021,S. Ojo,21,67,1400000.0,22000.0,1604.0,Left,1.0,3.0,3.0,Medium/ Low,70.0,181.0,62.0,64.0,44.0,64.0,44.0,72.0,52.0,50.0,58.0,68.0,78.0,79.0,70.0,64.0,66.0,56.0,32.0,55.0,63.0,56.0,44.0,28.0,67.0,57.0,66.0,58.0,26.0,33.0,32.0,12.0,10.0,6.0,10.0,16.0
198031,Sérgio Oliveira,26,79,15500000.0,17000.0,2049.0,Right,1.0,3.0,3.0,Medium/ Medium,71.0,159.0,76.0,67.0,64.0,81.0,73.0,77.0,73.0,80.0,79.0,80.0,62.0,56.0,66.0,74.0,67.0,87.0,56.0,74.0,65.0,87.0,70.0,72.0,72.0,81.0,74.0,76.0,71.0,69.0,46.0,9.0,9.0,11.0,11.0,10.0
228665,R. Ariza,20,59,220000.0,1000.0,1520.0,Left,1.0,3.0,2.0,Medium/ Medium,67.0,141.0,46.0,44.0,44.0,67.0,37.0,56.0,45.0,43.0,63.0,50.0,77.0,67.0,73.0,54.0,81.0,47.0,84.0,90.0,41.0,39.0,42.0,25.0,44.0,56.0,43.0,59.0,53.0,28.0,20.0,14.0,16.0,11.0,11.0,9.0
203026,P. Filipović,27,69,1000000.0,8000.0,1750.0,Left,1.0,3.0,2.0,Medium/ High,74.0,183.0,61.0,56.0,68.0,65.0,44.0,57.0,46.0,61.0,61.0,60.0,64.0,74.0,71.0,63.0,57.0,51.0,56.0,72.0,78.0,50.0,62.0,67.0,50.0,48.0,45.0,59.0,68.0,70.0,68.0,13.0,15.0,12.0,6.0,11.0
241628,N. Pierini,19,63,800000.0,5000.0,1603.0,Right,1.0,3.0,3.0,High/ Low,69.0,154.0,63.0,59.0,54.0,62.0,55.0,64.0,63.0,64.0,53.0,64.0,73.0,74.0,66.0,61.0,59.0,53.0,58.0,49.0,48.0,61.0,51.0,33.0,59.0,55.0,62.0,60.0,22.0,39.0,38.0,11.0,5.0,7.0,8.0,10.0
212188,T. Werner,22,83,34500000.0,70000.0,1967.0,Right,3.0,4.0,3.0,High/ Medium,71.0,165.0,69.0,87.0,76.0,77.0,82.0,83.0,62.0,56.0,55.0,84.0,93.0,93.0,81.0,86.0,76.0,74.0,78.0,83.0,59.0,67.0,63.0,37.0,85.0,61.0,72.0,74.0,39.0,20.0,19.0,9.0,9.0,8.0,15.0,9.0
236737,J. Iaciofano,19,52,100000.0,1000.0,1305.0,Right,1.0,3.0,2.0,High/ Low,70.0,141.0,34.0,51.0,37.0,46.0,46.0,55.0,43.0,33.0,31.0,50.0,76.0,71.0,59.0,53.0,77.0,53.0,65.0,54.0,40.0,41.0,32.0,18.0,49.0,47.0,51.0,48.0,20.0,12.0,12.0,9.0,7.0,14.0,9.0,10.0
233643,S. Camara,25,64,450000.0,2000.0,1534.0,Right,1.0,3.0,2.0,Medium/ Medium,75.0,187.0,45.0,38.0,74.0,63.0,32.0,41.0,35.0,35.0,51.0,56.0,63.0,67.0,52.0,64.0,49.0,40.0,75.0,75.0,89.0,37.0,53.0,59.0,30.0,29.0,37.0,55.0,66.0,63.0,65.0,11.0,11.0,7.0,10.0,12.0
229467,A. Cesped,26,68,925000.0,2000.0,1747.0,Right,1.0,3.0,3.0,Low/ Medium,69.0,152.0,44.0,52.0,65.0,66.0,36.0,68.0,39.0,47.0,67.0,66.0,65.0,61.0,61.0,57.0,76.0,62.0,80.0,80.0,70.0,59.0,60.0,72.0,48.0,55.0,39.0,53.0,63.0,70.0,66.0,10.0,7.0,13.0,9.0,14.0
239403,Loureiro,21,65,675000.0,2000.0,1559.0,Right,1.0,3.0,3.0,Medium/ Low,71.0,168.0,59.0,33.0,62.0,59.0,36.0,63.0,38.0,37.0,31.0,65.0,63.0,62.0,49.0,65.0,81.0,32.0,58.0,68.0,69.0,28.0,54.0,62.0,51.0,37.0,44.0,50.0,58.0,73.0,69.0,9.0,7.0,13.0,11.0,13.0
197688,Gabriel Silva,27,73,3700000.0,22000.0,1955.0,Left,1.0,2.0,3.0,High/ Medium,70.0,165.0,75.0,54.0,53.0,75.0,59.0,70.0,73.0,58.0,72.0,72.0,75.0,77.0,78.0,71.0,73.0,72.0,71.0,75.0,62.0,59.0,70.0,69.0,69.0,60.0,57.0,65.0,70.0,73.0,70.0,15.0,6.0,10.0,5.0,7.0
189836,J. Mills,28,65,425000.0,4000.0,1809.0,Left,1.0,3.0,2.0,High/ Medium,69.0,154.0,69.0,41.0,55.0,58.0,44.0,65.0,66.0,69.0,64.0,60.0,81.0,74.0,74.0,60.0,76.0,50.0,71.0,76.0,71.0,48.0,61.0,60.0,58.0,59.0,49.0,64.0,61.0,63.0,60.0,13.0,16.0,16.0,8.0,13.0
203106,L. Bittencourt,24,79,16000000.0,35000.0,2026.0,Right,2.0,4.0,4.0,High/ Medium,67.0,137.0,73.0,65.0,45.0,79.0,66.0,84.0,77.0,70.0,72.0,80.0,90.0,79.0,92.0,76.0,90.0,70.0,72.0,78.0,48.0,62.0,72.0,52.0,70.0,75.0,61.0,72.0,56.0,55.0,55.0,15.0,11.0,6.0,14.0,16.0
198196,P. Lasogga,26,72,3900000.0,12000.0,1707.0,Right,2.0,4.0,2.0,Medium/ Medium,74.0,194.0,35.0,76.0,81.0,45.0,76.0,60.0,65.0,68.0,34.0,66.0,45.0,50.0,44.0,73.0,39.0,84.0,73.0,58.0,88.0,73.0,85.0,29.0,77.0,56.0,79.0,76.0,33.0,40.0,29.0,12.0,13.0,8.0,6.0,7.0
192761,E. Jonassen Sætervik,25,62,325000.0,1000.0,1676.0,Left,1.0,2.0,2.0,Medium/ Medium,69.0,172.0,61.0,31.0,56.0,57.0,56.0,58.0,56.0,54.0,57.0,62.0,76.0,74.0,72.0,57.0,71.0,67.0,60.0,68.0,66.0,38.0,44.0,58.0,43.0,48.0,47.0,57.0,60.0,59.0,57.0,9.0,15.0,10.0,16.0,13.0
200593,Ha Sung Min,31,61,170000.0,1000.0,1723.0,Right,1.0,2.0,2.0,Medium/ Medium,72.0,172.0,55.0,45.0,53.0,64.0,45.0,49.0,56.0,50.0,58.0,61.0,66.0,66.0,91.0,63.0,58.0,62.0,82.0,65.0,82.0,42.0,65.0,60.0,57.0,52.0,58.0,60.0,50.0,54.0,52.0,14.0,9.0,11.0,14.0,14.0
243434,G. Tegue,18,50,50000.0,1000.0,1146.0,Left,1.0,3.0,2.0,Medium/ Medium,73.0,165.0,24.0,17.0,41.0,29.0,20.0,25.0,24.0,23.0,20.0,28.0,55.0,60.0,42.0,42.0,57.0,36.0,65.0,61.0,57.0,18.0,43.0,53.0,24.0,30.0,37.0,35.0,55.0,52.0,53.0,14.0,12.0,10.0,9.0,10.0
230224,Juli Freitinho,30,76,5500000.0,13000.0,1682.0,Right,1.0,3.0,2.0,Medium/ High,76.0,201.0,54.0,44.0,77.0,73.0,35.0,51.0,52.0,50.0,43.0,63.0,41.0,51.0,32.0,65.0,38.0,46.0,58.0,57.0,91.0,45.0,82.0,66.0,67.0,42.0,63.0,71.0,82.0,74.0,75.0,11.0,15.0,14.0,13.0,12.0
138251,R. Foster,32,64,250000.0,2000.0,1617.0,Right,1.0,3.0,2.0,High/ Medium,69.0,161.0,56.0,17.0,64.0,62.0,18.0,57.0,53.0,48.0,53.0,53.0,78.0,82.0,81.0,60.0,77.0,49.0,80.0,76.0,71.0,21.0,70.0,56.0,19.0,55.0,29.0,56.0,60.0,61.0,59.0,8.0,15.0,11.0,12.0,6.0
178461,J. Drachmann,30,68,825000.0,6000.0,1857.0,Right,1.0,3.0,2.0,High/ High,70.0,157.0,61.0,45.0,58.0,68.0,40.0,61.0,58.0,48.0,70.0,68.0,73.0,69.0,69.0,71.0,76.0,70.0,67.0,85.0,69.0,61.0,84.0,69.0,51.0,68.0,44.0,72.0,69.0,67.0,63.0,12.0,9.0,10.0,14.0,10.0
210426,C. Villanueva,24,60,240000.0,4000.0,1589.0,Right,1.0,3.0,2.0,Medium/ Medium,73.0,179.0,57.0,30.0,40.0,59.0,52.0,59.0,42.0,40.0,57.0,55.0,66.0,65.0,55.0,61.0,45.0,61.0,52.0,68.0,70.0,60.0,60.0,53.0,49.0,47.0,62.0,49.0,60.0,59.0,59.0,11.0,12.0,9.0,8.0,6.0
198927,T. Miller,28,61,200000.0,3000.0,1688.0,Right,1.0,3.0,2.0,Medium/ Medium,69.0,159.0,57.0,45.0,56.0,62.0,45.0,49.0,47.0,46.0,58.0,58.0,63.0,51.0,67.0,57.0,75.0,57.0,90.0,74.0,58.0,51.0,66.0,58.0,50.0,55.0,52.0,56.0,62.0,60.0,59.0,10.0,14.0,16.0,9.0,11.0
186939,C. Nöthe,30,64,425000.0,4000.0,1650.0,Right,1.0,4.0,3.0,Low/ Low,72.0,179.0,62.0,55.0,65.0,52.0,67.0,65.0,52.0,41.0,47.0,67.0,68.0,73.0,67.0,70.0,61.0,71.0,78.0,66.0,71.0,56.0,55.0,22.0,67.0,65.0,69.0,64.0,23.0,19.0,18.0,8.0,9.0,13.0,13.0,15.0
204213,I. Latovlevici,32,71,1300000.0,11000.0,1981.0,Left,1.0,3.0,3.0,Medium/ Medium,69.0,163.0,72.0,57.0,63.0,71.0,67.0,66.0,67.0,67.0,66.0,65.0,75.0,68.0,69.0,69.0,75.0,72.0,65.0,76.0,69.0,64.0,77.0,72.0,64.0,68.0,64.0,72.0,70.0,72.0,68.0,16.0,14.0,15.0,7.0,11.0
214727,A. Zaldívar,24,72,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,11.0,8.0,15.0
242060,A. Al Fiqi,25,61,325000.0,6000.0,1530.0,Left,1.0,2.0,3.0,Medium/ Low,69.0,146.0,57.0,47.0,43.0,61.0,57.0,64.0,61.0,41.0,55.0,62.0,71.0,73.0,69.0,56.0,66.0,53.0,63.0,53.0,56.0,35.0,31.0,23.0,58.0,54.0,53.0,45.0,58.0,31.0,26.0,5.0,13.0,5.0,15.0,15.0
213338,J. Ring,26,65,575000.0,2000.0,1731.0,Left,1.0,3.0,3.0,Medium/ Medium,72.0,163.0,60.0,47.0,50.0,64.0,52.0,68.0,62.0,56.0,46.0,64.0,78.0,80.0,76.0,60.0,66.0,64.0,67.0,70.0,64.0,62.0,54.0,43.0,57.0,67.0,55.0,60.0,51.0,55.0,45.0,8.0,8.0,15.0,7.0,10.0
184527,M. Mustacchio,29,69,1000000.0,3000.0,1825.0,Right,1.0,4.0,3.0,High/ Low,71.0,172.0,63.0,62.0,61.0,66.0,61.0,69.0,65.0,57.0,54.0,66.0,91.0,90.0,82.0,63.0,72.0,66.0,70.0,78.0,61.0,61.0,46.0,36.0,64.0,56.0,65.0,61.0,52.0,28.0,35.0,5.0,11.0,41.0,7.0,21.0
225849,M. Dittgen,23,66,825000.0,2000.0,1600.0,Left,1.0,3.0,3.0,Medium/ Low,72.0,170.0,59.0,59.0,41.0,61.0,46.0,70.0,55.0,43.0,44.0,67.0,81.0,80.0,68.0,64.0,67.0,70.0,55.0,64.0,69.0,40.0,51.0,24.0,65.0,59.0,54.0,49.0,25.0,30.0,24.0,6.0,16.0,14.0,15.0,14.0
188416,S. Wuytens,28,73,3200000.0,12000.0,1990.0,Left,1.0,4.0,3.0,Medium/ Medium,72.0,163.0,68.0,51.0,74.0,76.0,60.0,63.0,74.0,75.0,76.0,74.0,56.0,60.0,68.0,74.0,67.0,72.0,75.0,81.0,73.0,68.0,62.0,75.0,58.0,72.0,57.0,75.0,75.0,72.0,70.0,13.0,8.0,13.0,15.0,15.0
216834,M. Perez,27,67,725000.0,3000.0,1812.0,Right,1.0,3.0,3.0,Medium/ Medium,71.0,157.0,46.0,48.0,56.0,70.0,47.0,64.0,69.0,73.0,67.0,66.0,65.0,76.0,75.0,63.0,74.0,59.0,60.0,71.0,72.0,52.0,66.0,64.0,60.0,68.0,58.0,61.0,58.0,65.0,58.0,7.0,7.0,8.0,7.0,13.0
231735,A. Fallatah,24,63,425000.0,3000.0,1358.0,Right,1.0,3.0,2.0,Low/ Medium,71.0,154.0,27.0,35.0,54.0,55.0,27.0,34.0,26.0,21.0,35.0,45.0,53.0,69.0,52.0,66.0,61.0,31.0,71.0,65.0,69.0,19.0,64.0,61.0,26.0,26.0,31.0,45.0,62.0,66.0,62.0,5.0,10.0,9.0,14.0,7.0
211888,M. Willsch,27,62,325000.0,2000.0,1644.0,Right,1.0,3.0,2.0,High/ High,71.0,159.0,63.0,47.0,44.0,63.0,46.0,55.0,49.0,34.0,49.0,61.0,76.0,78.0,67.0,62.0,68.0,62.0,55.0,82.0,60.0,38.0,64.0,57.0,57.0,51.0,52.0,46.0,59.0,52.0,39.0,11.0,8.0,7.0,13.0,15.0
181481,D. Vukovic,33,73,2000000.0,10000.0,1160.0,Right,1.0,3.0,1.0,Medium/ Medium,74.0,218.0,11.0,11.0,16.0,22.0,11.0,11.0,15.0,13.0,12.0,18.0,53.0,47.0,41.0,72.0,58.0,18.0,66.0,34.0,76.0,13.0,41.0,17.0,6.0,38.0,37.0,34.0,23.0,15.0,11.0,73.0,69.0,63.0,73.0,76.0
239019,J. Delianov,18,52,80000.0,1000.0,853.0,Left,1.0,3.0,1.0,Medium/ Medium,74.0,187.0,14.0,7.0,11.0,31.0,5.0,10.0,10.0,12.0,30.0,20.0,22.0,29.0,32.0,35.0,33.0,16.0,45.0,28.0,51.0,5.0,46.0,6.0,6.0,26.0,22.0,35.0,7.0,12.0,13.0,52.0,54.0,57.0,53.0,53.0
226249,M. Odjer,21,66,1000000.0,1000.0,1816.0,Right,1.0,2.0,3.0,High/ High,67.0,152.0,36.0,45.0,48.0,65.0,36.0,65.0,35.0,34.0,60.0,66.0,88.0,80.0,77.0,69.0,89.0,75.0,72.0,93.0,63.0,68.0,75.0,72.0,65.0,54.0,40.0,57.0,65.0,63.0,64.0,10.0,12.0,8.0,14.0,10.0
242222,L. Selahi,19,60,375000.0,1000.0,1624.0,Right,1.0,3.0,3.0,Medium/ Medium,71.0,154.0,39.0,31.0,44.0,66.0,53.0,64.0,55.0,55.0,63.0,66.0,67.0,64.0,70.0,48.0,69.0,58.0,66.0,54.0,48.0,56.0,66.0,51.0,47.0,57.0,49.0,51.0,57.0,53.0,56.0,8.0,5.0,14.0,11.0,14.0
235842,A. Pinamonti,19,64,975000.0,6000.0,1464.0,Right,1.0,3.0,3.0,Medium/ Medium,74.0,159.0,40.0,69.0,65.0,53.0,51.0,63.0,43.0,43.0,36.0,67.0,54.0,53.0,64.0,59.0,64.0,65.0,65.0,48.0,66.0,60.0,37.0,16.0,63.0,45.0,65.0,56.0,15.0,19.0,19.0,14.0,10.0,15.0,7.0,11.0
245232,M. Savković,25,64,525000.0,2000.0,1572.0,Right,1.0,3.0,3.0,Medium/ Medium,69.0,148.0,61.0,61.0,44.0,60.0,58.0,66.0,60.0,37.0,55.0,65.0,68.0,71.0,70.0,54.0,74.0,61.0,71.0,61.0,43.0,54.0,32.0,25.0,66.0,59.0,57.0,64.0,26.0,31.0,29.0,10.0,6.0,14.0,12.0,11.0
207791,Y. Poulsen,24,78,13000000.0,48000.0,1958.0,Right,2.0,3.0,3.0,High/ High,76.0,172.0,69.0,72.0,84.0,74.0,68.0,75.0,71.0,43.0,48.0,71.0,79.0,79.0,75.0,79.0,55.0,73.0,83.0,87.0,78.0,58.0,84.0,48.0,80.0,65.0,59.0,68.0,55.0,59.0,33.0,6.0,11.0,15.0,14.0,8.0
229968,T. Agyepong,22,66,900000.0,2000.0,1656.0,Right,1.0,3.0,4.0,Medium/ Low,67.0,161.0,57.0,53.0,48.0,57.0,53.0,68.0,60.0,50.0,50.0,66.0,87.0,91.0,78.0,61.0,83.0,64.0,60.0,71.0,60.0,41.0,40.0,25.0,58.0,64.0,54.0,62.0,31.0,29.0,43.0,10.0,6.0,8.0,15.0,15.0
243998,L. Schelenz,19,58,200000.0,1000.0,1448.0,Left,1.0,2.0,2.0,Medium/ Medium,72.0,154.0,39.0,32.0,53.0,63.0,33.0,48.0,42.0,30.0,54.0,59.0,65.0,55.0,68.0,47.0,68.0,37.0,64.0,61.0,57.0,28.0,55.0,54.0,32.0,58.0,31.0,45.0,57.0,56.0,59.0,7.0,5.0,13.0,6.0,12.0
213000,S. van Beek,23,75,7000000.0,11000.0,1628.0,Right,1.0,2.0,2.0,Low/ Medium,74.0,168.0,42.0,23.0,76.0,68.0,29.0,44.0,30.0,36.0,74.0,59.0,60.0,67.0,50.0,70.0,54.0,64.0,70.0,68.0,77.0,30.0,73.0,74.0,18.0,45.0,54.0,66.0,75.0,79.0,76.0,8.0,9.0,8.0,9.0,9.0
216134,K. Pallesen,28,64,350000.0,3000.0,1605.0,Right,1.0,3.0,3.0,Medium/ Medium,69.0,159.0,66.0,36.0,46.0,58.0,22.0,67.0,60.0,27.0,50.0,67.0,78.0,73.0,68.0,59.0,69.0,37.0,48.0,74.0,73.0,30.0,63.0,58.0,65.0,45.0,37.0,55.0,58.0,60.0,58.0,8.0,8.0,8.0,13.0,16.0
173349,L. Ainsworth,30,64,425000.0,3000.0,1587.0,Right,1.0,3.0,3.0,Medium/ Low,65.0,132.0,61.0,57.0,30.0,61.0,61.0,63.0,63.0,45.0,58.0,61.0,82.0,82.0,79.0,57.0,86.0,65.0,67.0,61.0,30.0,59.0,36.0,25.0,60.0,59.0,59.0,51.0,26.0,23.0,15.0,10.0,8.0,14.0,12.0,12.0
193884,S. Clucas,27,73,4200000.0,34000.0,1948.0,Left,1.0,4.0,3.0,High/ High,74.0,163.0,71.0,67.0,60.0,76.0,68.0,74.0,65.0,67.0,70.0,72.0,68.0,74.0,66.0,68.0,63.0,67.0,72.0,91.0,68.0,68.0,56.0,68.0,64.0,72.0,65.0,69.0,67.0,66.0,57.0,6.0,9.0,9.0,8.0,6.0
184144,N. Gaitán,30,82,21000000.0,22000.0,2010.0,Left,3.0,2.0,4.0,Medium/ Medium,68.0,146.0,80.0,71.0,54.0,81.0,81.0,84.0,88.0,72.0,75.0,83.0,84.0,79.0,87.0,82.0,81.0,72.0,81.0,69.0,46.0,73.0,57.0,40.0,77.0,82.0,71.0,80.0,35.0,42.0,43.0,8.0,11.0,9.0,7.0,5.0
220407,M. Dúbravka,29,78,8500000.0,39000.0,1275.0,Right,1.0,2.0,1.0,Medium/ Medium,75.0,176.0,12.0,10.0,12.0,48.0,11.0,19.0,15.0,13.0,45.0,33.0,49.0,44.0,44.0,73.0,60.0,22.0,73.0,40.0,60.0,17.0,26.0,25.0,10.0,54.0,20.0,59.0,19.0,15.0,14.0,75.0,80.0,81.0,76.0,80.0
241245,A. Stamatelopoulos,19,52,110000.0,1000.0,1274.0,Right,1.0,3.0,2.0,Medium/ Low,72.0,185.0,31.0,57.0,54.0,40.0,34.0,45.0,26.0,25.0,24.0,50.0,60.0,61.0,61.0,45.0,57.0,45.0,62.0,61.0,64.0,45.0,44.0,20.0,53.0,49.0,51.0,42.0,22.0,15.0,27.0,6.0,9.0,7.0,12.0,12.0
176048,K. Kamara,33,74,3500000.0,9000.0,1845.0,Right,1.0,3.0,3.0,Medium/ Low,74.0,165.0,64.0,73.0,80.0,66.0,68.0,70.0,60.0,42.0,51.0,69.0,74.0,75.0,74.0,73.0,69.0,75.0,92.0,78.0,78.0,64.0,75.0,30.0,75.0,61.0,74.0,71.0,52.0,13.0,18.0,11.0,8.0,11.0,6.0,16.0
229144,M. Campos,24,67,1000000.0,2000.0,1588.0,Right,1.0,4.0,3.0,Medium/ Medium,70.0,165.0,30.0,71.0,63.0,48.0,62.0,65.0,55.0,41.0,29.0,67.0,72.0,70.0,62.0,56.0,65.0,69.0,70.0,66.0,68.0,66.0,56.0,30.0,66.0,47.0,64.0,59.0,29.0,26.0,24.0,6.0,14.0,8.0,13.0,10.0
244287,M. Vrushaj,19,67,1400000.0,1000.0,1710.0,Right,1.0,4.0,3.0,High/ Medium,70.0,168.0,57.0,66.0,57.0,65.0,61.0,72.0,61.0,53.0,62.0,70.0,75.0,72.0,74.0,55.0,67.0,75.0,54.0,62.0,53.0,64.0,46.0,28.0,67.0,58.0,66.0,62.0,43.0,30.0,33.0,14.0,14.0,11.0,12.0,13.0
159043,J. Pitroipa,32,68,700000.0,4000.0,1667.0,Right,3.0,3.0,3.0,Medium/ Low,69.0,132.0,61.0,62.0,52.0,63.0,58.0,74.0,66.0,57.0,56.0,71.0,76.0,75.0,77.0,62.0,78.0,65.0,77.0,31.0,46.0,57.0,40.0,32.0,67.0,68.0,62.0,67.0,35.0,23.0,22.0,15.0,8.0,12.0,12.0,7.0
237546,J. Stojanović,26,67,925000.0,5000.0,1711.0,Right,1.0,4.0,3.0,Medium/ Medium,74.0,176.0,59.0,64.0,69.0,73.0,63.0,67.0,65.0,62.0,69.0,68.0,53.0,61.0,55.0,62.0,54.0,71.0,52.0,68.0,71.0,58.0,56.0,28.0,63.0,66.0,58.0,64.0,22.0,45.0,54.0,14.0,6.0,10.0,13.0,12.0
241050,A. Meyer,27,63,300000.0,5000.0,919.0,Right,1.0,3.0,1.0,Medium/ Medium,77.0,194.0,13.0,8.0,11.0,31.0,6.0,17.0,12.0,10.0,29.0,19.0,24.0,27.0,22.0,64.0,29.0,25.0,40.0,19.0,68.0,9.0,22.0,8.0,7.0,36.0,12.0,37.0,20.0,10.0,9.0,68.0,60.0,68.0,49.0,67.0
225410,A. Masina,24,74,6500000.0,33000.0,1778.0,Left,1.0,3.0,3.0,Medium/ Medium,75.0,192.0,78.0,26.0,70.0,69.0,37.0,68.0,64.0,35.0,68.0,69.0,63.0,75.0,63.0,69.0,43.0,59.0,64.0,86.0,76.0,41.0,66.0,72.0,58.0,58.0,31.0,72.0,68.0,74.0,74.0,14.0,14.0,13.0,7.0,6.0
242359,Jorge Fernandes,21,69,1300000.0,4000.0,1450.0,Right,1.0,2.0,2.0,Medium/ Medium,76.0,183.0,35.0,25.0,69.0,55.0,45.0,55.0,34.0,32.0,46.0,59.0,44.0,44.0,32.0,60.0,37.0,61.0,71.0,60.0,78.0,24.0,76.0,63.0,26.0,29.0,42.0,51.0,72.0,71.0,70.0,7.0,12.0,6.0,5.0,5.0
189446,J. Stanislas,28,75,6500000.0,55000.0,1779.0,Right,1.0,3.0,3.0,High/ Medium,72.0,168.0,72.0,71.0,43.0,74.0,51.0,75.0,74.0,77.0,67.0,77.0,76.0,76.0,75.0,69.0,63.0,71.0,44.0,72.0,55.0,69.0,36.0,60.0,73.0,74.0,61.0,67.0,28.0,27.0,29.0,13.0,8.0,6.0,7.0,6.0
